GROCERYCUSTOMERGUID,FRENCHSTATE,POINT_IN_TIME
2e2c4b6f-8741-4bd2-b144-510502ef960c,Rhône-Alpes,2022-05-01T00:01:00Z
1cab6c0b-06ee-41f2-8b23-22d94e479aac,Île-de-France,2022-07-01T00:01:00Z
ee9cfd3d-2f43-44c2-86a3-8fe13a976382,Rhône-Alpes,2022-07-01T00:01:00Z
cb0aa1d4-d47f-4da8-97e5-9f574c99da88,Île-de-France,2022-10-01T00:01:00Z
5f6bd344-3f49-4f06-9cd8-818851ac1bb6,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
3e3f7c74-120f-43cd-b652-c2f32d7dbdf7,Île-de-France,2022-06-01T00:01:00Z
9c72b8e5-bbf4-40d2-9543-9c8011de18e8,Corse,2022-04-01T00:01:00Z
31b61baf-a0f3-4659-8bcc-ee9903b697ef,Île-de-France,2022-07-01T00:01:00Z
8a9a2760-0ba0-4d2f-adff-51950e8c48fb,Haute-Normandie,2022-11-01T00:01:00Z
b346f307-02a5-434b-9517-e90c70912633,Île-de-France,2022-09-01T00:01:00Z
aabf93a1-3816-4089-ad99-2cb294301ba5,Haute-Normandie,2022-07-01T00:01:00Z
5fff0eeb-1251-47f3-9a33-ad9230872567,Bretagne,2022-09-01T00:01:00Z
3e47907a-9d3b-4714-bd73-267e1f772ad4,Rhône-Alpes,2022-05-01T00:01:00Z
c92ddb65-f7e3-4b4d-b0d7-cd2280ae5c16,Guadeloupe,2022-11-01T00:01:00Z
e9462b47-13b2-4a96-8ba8-e6b6548e2bd9,Alsace,2022-07-01T00:01:00Z
b2a04736-efd6-44ae-a17e-7c41f3aa1608,Île-de-France,2022-11-01T00:01:00Z
c2037990-1e0e-4864-9e0b-7a3948aec550,Île-de-France,2022-12-01T00:01:00Z
1c2ff204-a0ff-43d9-af0e-0d4e47a83a0c,Île-de-France,2022-12-01T00:01:00Z
19e98e0f-bb53-41d3-bc31-415975fed467,Île-de-France,2022-02-01T00:01:00Z
8bdd4922-77c5-43c3-b49e-cc5ff4292276,Rhône-Alpes,2022-10-01T00:01:00Z
19e98e0f-bb53-41d3-bc31-415975fed467,Île-de-France,2022-08-01T00:01:00Z
653146bb-f075-4879-a423-bb7296b17d74,Aquitaine,2022-08-01T00:01:00Z
ee169d5f-f4c0-4d79-9ea5-092295ee2478,Picardie,2022-08-01T00:01:00Z
8d8d6429-64fe-4cc4-b2ae-30f33f543aba,Centre,2022-09-01T00:01:00Z
8c42bdc3-c2ae-4384-a4c3-21814d0e4dbc,Rhône-Alpes,2022-04-01T00:01:00Z
ebee05a9-8bad-4b3f-b8d5-0a222bda8c77,Île-de-France,2022-05-01T00:01:00Z
d9fccdc1-de4a-40fc-b76b-62644021a15d,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
62071deb-87fb-4352-8a08-ffa94634efcc,Rhône-Alpes,2022-07-01T00:01:00Z
285d4451-0d44-4ad8-8e85-3983c884f53a,Île-de-France,2022-05-01T00:01:00Z
a35bc380-43ef-4390-90a8-c6ea312197ac,Île-de-France,2022-11-01T00:01:00Z
4232342c-8e83-4794-aa05-edb987be4bc9,Guyane,2022-09-01T00:01:00Z
cecc267b-da9c-4972-827f-0fd65ea64f82,Île-de-France,2022-08-01T00:01:00Z
44908c91-bf5d-4780-a757-e0dce824dc17,Île-de-France,2022-09-01T00:01:00Z
3558a4af-bd35-4650-b853-de6a45451f92,Île-de-France,2022-05-01T00:01:00Z
d3187261-89d3-4d5b-bbac-221bfccca230,Nord-Pas-de-Calais,2022-07-01T00:01:00Z
6be4c24f-3ab8-4555-a0f7-f36710f248fa,Alsace,2022-08-01T00:01:00Z
86235f54-efac-420e-867e-50a61b7cfdd2,Île-de-France,2022-08-01T00:01:00Z
21a5cdc4-9fe8-4eb7-83b3-97a5b89c2cd7,Martinique,2022-11-01T00:01:00Z
728612dc-61ad-4cd9-80a9-1c91a9de302f,Languedoc-Roussillon,2022-02-01T00:01:00Z
16419d19-7a3a-4eeb-b80a-6cd6d15605fa,Bretagne,2022-11-01T00:01:00Z
a70827d7-804f-4854-86ce-d7cd016b97bb,Île-de-France,2022-09-01T00:01:00Z
f7cfae64-c2cc-4336-8f31-58bc49b67911,Lorraine,2022-07-01T00:01:00Z
f7fc7bc5-9bec-49cd-85fc-3d270135d18c,Centre,2022-11-01T00:01:00Z
e8b35cba-6223-4dde-83f4-f92181ce7d5a,Guadeloupe,2022-11-01T00:01:00Z
993486cb-a36e-4c08-b076-6bc7806b61cd,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
a1f083ce-c191-49f0-bfad-332bf5ea9e2a,Midi-Pyrénées,2022-03-01T00:01:00Z
bfee3b1a-4315-4a63-aff3-65e3f926fc41,Île-de-France,2022-06-01T00:01:00Z
2ea16cc7-dc4f-41c5-816a-c3f3fd08a5ae,Aquitaine,2022-09-01T00:01:00Z
4cecdabc-181c-497a-ac60-67fb5148a0a3,Limousin,2022-08-01T00:01:00Z
87362791-a0d7-42b2-8a8d-49d8ef11f30c,Champagne-Ardenne,2022-08-01T00:01:00Z
7fc445ad-4710-451e-910f-2cad135c08ce,Haute-Normandie,2022-11-01T00:01:00Z
ccb3ca4e-46d3-4a15-b598-94a848a7a5d4,Île-de-France,2022-06-01T00:01:00Z
b0a55592-2b89-4b03-a963-d93a35f2e3a4,Nord-Pas-de-Calais,2022-09-01T00:01:00Z
2c0003e7-5d89-456a-8df7-f9899cf3ec49,Bretagne,2022-06-01T00:01:00Z
ea8e86e6-9535-453d-b597-2bbe197b9985,Alsace,2022-08-01T00:01:00Z
fd5035d7-783f-4499-89c1-d3c7d0d64dd1,Centre,2022-02-01T00:01:00Z
20fd4704-1c2b-4ed9-be6f-92c61f87f159,Île-de-France,2022-08-01T00:01:00Z
08cb5aae-b36e-460b-b572-3fb184d36d4e,Île-de-France,2022-05-01T00:01:00Z
f92dc247-2968-403a-b2d0-95efdd2d93f0,Midi-Pyrénées,2022-08-01T00:01:00Z
81da8cfe-3594-41c0-95e7-ee81a7028330,Île-de-France,2022-08-01T00:01:00Z
ee26a694-b7df-4f81-98cb-26677ed5ef9a,Midi-Pyrénées,2022-09-01T00:01:00Z
35d38506-c8e1-458d-8f91-a728672ab71d,Midi-Pyrénées,2022-07-01T00:01:00Z
7f8cbcaa-4a8c-4e65-9cae-d6dcf39c6ad8,Île-de-France,2022-11-01T00:01:00Z
03732ad7-f757-40dd-a834-9a6654544009,Limousin,2022-06-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-08-01T00:01:00Z
01e20812-bfb3-4ea6-8177-daf0e6796049,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
d416ef1a-640e-449a-b5d0-0c13443e3fe1,Rhône-Alpes,2022-10-01T00:01:00Z
61c928df-53b0-45ae-8c3c-ae3b78334f08,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
cd62884d-f5f4-4272-8910-e84df44f8daf,Île-de-France,2022-05-01T00:01:00Z
3d5ec5a7-49b9-44d3-9e54-580d3d705735,Languedoc-Roussillon,2022-02-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-10-01T00:01:00Z
b4236d5b-0f97-490a-8bd8-bc2612bf12b0,Midi-Pyrénées,2022-09-01T00:01:00Z
fcf3246e-c202-4612-9506-398ef7cbcc57,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
001faa15-5d84-479d-ab40-c1d865ae5647,Martinique,2022-06-01T00:01:00Z
9295162e-90ab-4d3e-bb1e-95c681cd3332,Île-de-France,2022-08-01T00:01:00Z
5d487161-077b-4f4d-927a-04f867a6acab,Île-de-France,2022-11-01T00:01:00Z
6340a2b4-99e5-4725-b69e-047f4f735ff2,Île-de-France,2022-06-01T00:01:00Z
a5459acb-7634-4a7c-ae1b-c8b058fd75c9,Île-de-France,2022-03-01T00:01:00Z
bc0f49d7-d000-4a1a-91e3-c3d9d2062908,Franche-Comté,2022-05-01T00:01:00Z
1cab6c0b-06ee-41f2-8b23-22d94e479aac,Île-de-France,2022-04-01T00:01:00Z
4c9d0466-4859-4ab8-acee-d4fd58ced70b,Île-de-France,2022-08-01T00:01:00Z
39a5fb7b-223a-488a-9702-c53bcbc8023c,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
020fb7ba-f71c-4fd4-b473-cf7ab750915b,Île-de-France,2022-04-01T00:01:00Z
0c8f3006-0ec1-4bec-b20d-bfc77fef3a39,Aquitaine,2022-11-01T00:01:00Z
b4d7c7ec-cb6f-4dd7-948b-1ca9d6cf68da,Île-de-France,2022-06-01T00:01:00Z
d836b370-9b8c-4cf5-8612-32e39224a9d3,Auvergne,2022-08-01T00:01:00Z
7ac2820f-70a0-45fb-95d4-2cbd260e2de6,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
e58efe5a-4abc-4747-a5bd-82b2790c7b6e,Nord-Pas-de-Calais,2022-06-01T00:01:00Z
81da8cfe-3594-41c0-95e7-ee81a7028330,Île-de-France,2022-07-01T00:01:00Z
9d254568-b9a6-4e39-93b9-9f7022844f4d,Lorraine,2022-10-01T00:01:00Z
b77656ee-4159-441e-81bb-a31c77336104,Haute-Normandie,2022-12-01T00:01:00Z
130a01ec-5630-4e4e-82a3-73e685855ba1,Île-de-France,2022-03-01T00:01:00Z
60699303-cce9-4f30-9b88-3edecb7d059a,Haute-Normandie,2022-09-01T00:01:00Z
a82c6d71-d595-4826-b130-6ab299297d47,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
59918075-eca3-4e1d-9f05-118606be5e58,Pays de la Loire,2022-11-01T00:01:00Z
23441e30-84e8-4632-83d4-d3a5f5eb163d,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
f68fbc24-1c24-466d-b1c2-1abf9b9eddb2,Limousin,2022-02-01T00:01:00Z
0643ebe1-fd80-4fc7-b9a0-f7e5eb0d1fb8,Champagne-Ardenne,2022-10-01T00:01:00Z
1fa1f8fa-90e7-4250-bcfc-8da3c3114f53,Aquitaine,2022-09-01T00:01:00Z
23441e30-84e8-4632-83d4-d3a5f5eb163d,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
b1941ff5-f4ff-4f0d-ae03-30acb30296cd,Île-de-France,2022-02-01T00:01:00Z
2e2c4b6f-8741-4bd2-b144-510502ef960c,Rhône-Alpes,2022-03-01T00:01:00Z
e0df64b7-9104-439d-956e-dc5dc0a66f8f,Pays de la Loire,2022-06-01T00:01:00Z
97c020d6-bb93-440d-86fd-3fd9fa902012,Île-de-France,2022-02-01T00:01:00Z
07fb68a0-cde2-46c1-897f-b14724f63cb7,Corse,2022-07-01T00:01:00Z
1ee331c8-b79f-4d85-bdd2-7bc4275b6cf3,Pays de la Loire,2022-09-01T00:01:00Z
430b97c1-92d8-4bff-b938-cffed2849f8f,Champagne-Ardenne,2022-07-01T00:01:00Z
23441e30-84e8-4632-83d4-d3a5f5eb163d,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
2cce29f8-4780-4633-8271-3141a6fdaee9,Rhône-Alpes,2022-07-01T00:01:00Z
66a8e81e-b710-4e73-88a6-7b685a42e19d,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
99c258c7-a0d3-47c6-846d-727533fa43ee,Île-de-France,2022-06-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-06-01T00:01:00Z
b70d9abf-07a1-481f-b3a1-2b5355f5a272,Île-de-France,2022-02-01T00:01:00Z
bef5ba8a-2657-45a7-9a90-5658cee5d5ca,Pays de la Loire,2022-11-01T00:01:00Z
555457e6-3a90-4819-b3a7-c23913d617dc,Île-de-France,2022-08-01T00:01:00Z
17ea5a1a-f78e-4646-84da-62ab3af8a178,Île-de-France,2022-12-01T00:01:00Z
79951924-5056-4d4e-9597-e7ab8f0e4cb7,Haute-Normandie,2022-06-01T00:01:00Z
a5adc078-db8d-47ff-9f1c-42d1c5320639,Île-de-France,2022-03-01T00:01:00Z
0183e35b-c101-4e82-b019-8887014d4c3c,Île-de-France,2022-11-01T00:01:00Z
87362791-a0d7-42b2-8a8d-49d8ef11f30c,Champagne-Ardenne,2022-05-01T00:01:00Z
862d8a78-c5b2-4cf5-9e44-bd9c645424ff,Midi-Pyrénées,2022-07-01T00:01:00Z
846934f7-ded3-4c17-bb66-e3b55e258ca0,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
234f0e6a-6f35-4518-819e-71ab4ea049f7,Île-de-France,2022-04-01T00:01:00Z
8eb8be21-9669-406a-9cb6-b491274b421c,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
dc0a9793-1088-4ea0-bbb0-930aec7dfc13,Rhône-Alpes,2022-07-01T00:01:00Z
b33556d8-b550-4949-bbcc-3e2831b49253,Picardie,2022-10-01T00:01:00Z
649787a7-34e3-412c-a487-f3c2a3e807d8,Nord-Pas-de-Calais,2022-05-01T00:01:00Z
33884d18-f47c-43f6-bed5-629d46fead08,Île-de-France,2022-12-01T00:01:00Z
79951924-5056-4d4e-9597-e7ab8f0e4cb7,Haute-Normandie,2022-06-01T00:01:00Z
b8baa34d-34a7-4885-a7f1-3e81f000e6ed,Rhône-Alpes,2022-11-01T00:01:00Z
9b0b1609-e72f-4515-80ba-5b5d39a3aa77,Île-de-France,2022-07-01T00:01:00Z
08cb5aae-b36e-460b-b572-3fb184d36d4e,Île-de-France,2022-05-01T00:01:00Z
c623f226-553a-43f8-b66d-27537464d621,Centre,2022-07-01T00:01:00Z
aee0846c-eb46-4309-8fb6-32d0bd88e838,Alsace,2022-02-01T00:01:00Z
81da8cfe-3594-41c0-95e7-ee81a7028330,Île-de-France,2022-11-01T00:01:00Z
f63cfe6e-e1e9-4e15-8988-8035c51410c5,Île-de-France,2022-10-01T00:01:00Z
b9e75aed-4473-4334-8346-4f341c90c724,Midi-Pyrénées,2022-08-01T00:01:00Z
25cfcd8b-7c76-4b4a-9599-d7d8bfcc5b6b,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
501d2f57-5e4f-4fe2-9814-118986eabc6a,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
b77656ee-4159-441e-81bb-a31c77336104,Haute-Normandie,2022-08-01T00:01:00Z
26a4229e-2099-4528-a2b9-aaae7d00dae7,Bourgogne,2022-07-01T00:01:00Z
ac1a697a-f95f-4309-847d-af0606ebf8a5,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
c67267d9-ca50-4ce5-b60e-02532cfb9333,Martinique,2022-04-01T00:01:00Z
e8b35cba-6223-4dde-83f4-f92181ce7d5a,Guadeloupe,2022-04-01T00:01:00Z
4cecdabc-181c-497a-ac60-67fb5148a0a3,Limousin,2022-07-01T00:01:00Z
d836b370-9b8c-4cf5-8612-32e39224a9d3,Auvergne,2022-04-01T00:01:00Z
ec1c0da6-f202-4fbf-94de-6b24f85e2f35,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
a610ba8f-3f26-40a2-945c-e04039b98ca1,Rhône-Alpes,2022-03-01T00:01:00Z
26dd389e-6d0a-47da-a81d-1ee2fc6c0c94,Midi-Pyrénées,2022-02-01T00:01:00Z
32564904-c51d-4af2-9bc2-e8313736a488,Île-de-France,2022-06-01T00:01:00Z
838eda39-b1d3-4b03-b09d-eebeede52965,Midi-Pyrénées,2022-12-01T00:01:00Z
99084597-d04f-4b0c-b43f-9ed92aaff28d,Île-de-France,2022-03-01T00:01:00Z
debd5027-a9d3-4721-a009-b03c70555e64,Île-de-France,2022-02-01T00:01:00Z
ecb0a59a-124e-4ac2-8181-5f6f64b4b5cf,Midi-Pyrénées,2022-07-01T00:01:00Z
c84a664a-43ca-40b7-bb99-ac9540ea9940,Pays de la Loire,2022-05-01T00:01:00Z
6a7d5f7c-a7a3-473c-a9d3-816f37d31bd6,Haute-Normandie,2022-07-01T00:01:00Z
4cddad28-95a4-4b31-85cf-d2092bd6ca2a,Midi-Pyrénées,2022-11-01T00:01:00Z
1d18ae4f-982f-4e36-a40a-7f5b1fda13df,Île-de-France,2022-02-01T00:01:00Z
7b0665a5-9622-427d-8eab-f8d13f3c21df,Centre,2022-04-01T00:01:00Z
b6633361-ed5c-4d00-aaee-6cce619e62d2,Centre,2022-11-01T00:01:00Z
57449115-85f8-4519-b22c-3ee4c412efc4,Champagne-Ardenne,2022-06-01T00:01:00Z
e322ec16-e24b-4d9f-8031-e6decd8de771,Île-de-France,2022-06-01T00:01:00Z
838eda39-b1d3-4b03-b09d-eebeede52965,Midi-Pyrénées,2022-02-01T00:01:00Z
edc0459b-5d7d-481c-ae84-928cbf85214f,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
f1985aed-8d09-4cd7-b984-cda817d6e26a,Pays de la Loire,2022-08-01T00:01:00Z
ab97a367-3a4c-4b69-a3a8-46cde6064ea9,Haute-Normandie,2022-09-01T00:01:00Z
9295162e-90ab-4d3e-bb1e-95c681cd3332,Île-de-France,2022-04-01T00:01:00Z
7485645d-534f-4561-94d7-0ae5899eb385,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
5be06650-86b3-49b9-8a4b-161e9fa5dd1c,Alsace,2022-09-01T00:01:00Z
aca36270-deae-47d2-8357-d08a26152070,Île-de-France,2022-04-01T00:01:00Z
56c2d18d-145a-4c66-ac66-65ccd03e83ce,Île-de-France,2022-07-01T00:01:00Z
82a104d2-ad63-4079-8ccc-767c5b88afcb,Bretagne,2022-12-01T00:01:00Z
1a69dfe7-a7dc-4977-af4f-c1684a3c1d9f,Lorraine,2022-03-01T00:01:00Z
d6f3d9b6-06f4-418a-8c54-9c17904d0b33,Poitou-Charentes,2022-02-01T00:01:00Z
9c127702-0b29-4324-b1c4-a81f14c156a8,Île-de-France,2022-04-01T00:01:00Z
b0324f72-a414-4219-9e33-6de4e5cedeb9,Guyane,2022-10-01T00:01:00Z
95246fa8-9ef3-485d-bdd2-22c91d45a97a,Île-de-France,2022-11-01T00:01:00Z
a4bef264-5c64-4034-9d80-f64cd0195671,Île-de-France,2022-07-01T00:01:00Z
3682b233-129e-4de7-a003-48d8d46f1561,Île-de-France,2022-04-01T00:01:00Z
84c309d1-f650-47b6-9e73-b6c04a722ac3,Centre,2022-02-01T00:01:00Z
edff62e2-dfc0-427e-8dd8-6869d9280302,Île-de-France,2022-08-01T00:01:00Z
527d77bc-0901-4d3b-a14a-b056f38fdcc9,Aquitaine,2022-06-01T00:01:00Z
49b85f20-47c1-4c2f-b292-140b7f011f1a,Nord-Pas-de-Calais,2022-09-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-08-01T00:01:00Z
274c4b00-3df7-4a59-8c1b-f650b23099e1,Île-de-France,2022-04-01T00:01:00Z
23756ad9-8431-4308-9188-6525fa150cb5,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
0f7d8923-0bde-47c3-909e-5b9eaf572970,Provence-Alpes-Côte d'Azur,2022-12-01T00:01:00Z
f036a7a8-791c-47f1-9299-f8ccd37f91f6,Île-de-France,2022-02-01T00:01:00Z
123abbd1-d80e-4a5c-8f59-f5bd7f7b0f6f,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
3ce3d3fc-6ec4-4343-a201-0bb1a1afc271,Corse,2022-04-01T00:01:00Z
95246fa8-9ef3-485d-bdd2-22c91d45a97a,Île-de-France,2022-11-01T00:01:00Z
8e425075-f584-4e72-b6cf-44055630a4d0,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
16e60bba-6697-49be-be15-2a06b14fd6cc,Île-de-France,2022-12-01T00:01:00Z
898b85b4-b963-49b4-81bd-fd23462e1247,Île-de-France,2022-11-01T00:01:00Z
306f4ba8-63a7-4995-8c47-adaea26e3e65,Aquitaine,2022-10-01T00:01:00Z
6020fee1-bfa0-4683-89f4-d5adf66c89c3,Île-de-France,2022-09-01T00:01:00Z
f8f85987-d58b-4c74-8bbb-82c94a86ea69,Auvergne,2022-08-01T00:01:00Z
74e49b4a-74be-414e-94ab-2a6062918c5a,Île-de-France,2022-10-01T00:01:00Z
64acd339-5acf-4d37-90c7-5ba58d0f6b9d,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
25cfcd8b-7c76-4b4a-9599-d7d8bfcc5b6b,Nord-Pas-de-Calais,2022-02-01T00:01:00Z
ccb3ca4e-46d3-4a15-b598-94a848a7a5d4,Île-de-France,2022-05-01T00:01:00Z
55c1e2ca-4876-4b21-8d1d-e0a1662c2521,Rhône-Alpes,2022-03-01T00:01:00Z
ae69c8c8-fefb-4628-85a8-8f3c46795a27,Mayotte,2022-08-01T00:01:00Z
c2c16e89-199a-4a60-b962-b6ca3c3f00d1,Rhône-Alpes,2022-06-01T00:01:00Z
73c60ab3-de85-460f-8c0a-9000fe11f7f9,Île-de-France,2022-02-01T00:01:00Z
a94157c7-9cde-418c-a800-e9c7fca84d7c,Île-de-France,2022-09-01T00:01:00Z
73c60ab3-de85-460f-8c0a-9000fe11f7f9,Île-de-France,2022-06-01T00:01:00Z
c075d494-2d65-4061-bdb9-02f6f96a9d62,Île-de-France,2022-04-01T00:01:00Z
71dc3e5b-c767-4cf9-9931-8fbcc409ec41,Haute-Normandie,2022-12-01T00:01:00Z
b1e7425f-5a32-4eb5-870b-0c8e45473f4e,Pays de la Loire,2022-05-01T00:01:00Z
7b0665a5-9622-427d-8eab-f8d13f3c21df,Centre,2022-06-01T00:01:00Z
d3140d72-ea08-4fe2-ac85-df3709c7e3fc,Auvergne,2022-11-01T00:01:00Z
d31abf9b-9d32-4507-86f4-d8b8fe069546,Basse-Normandie,2022-12-01T00:01:00Z
a1f083ce-c191-49f0-bfad-332bf5ea9e2a,Midi-Pyrénées,2022-11-01T00:01:00Z
2af8487f-4f9e-4dab-8da0-78905db77fa2,Île-de-France,2022-11-01T00:01:00Z
8ad5c37c-135a-41d8-86bc-dc85f188603e,Guyane,2022-02-01T00:01:00Z
3098c897-5dd6-4b46-bbf8-c03c302f3173,Rhône-Alpes,2022-08-01T00:01:00Z
85ad73ac-190f-4fff-90d5-641c833a83ba,Île-de-France,2022-10-01T00:01:00Z
945bdca1-a359-4a14-bff5-4d4130079c7f,Rhône-Alpes,2022-11-01T00:01:00Z
aed6ab8d-058c-43a7-b733-d60fb0484a30,Picardie,2022-02-01T00:01:00Z
7cd5368e-2152-47cd-8cce-f9f46ab80c2e,Île-de-France,2022-04-01T00:01:00Z
f8f85987-d58b-4c74-8bbb-82c94a86ea69,Auvergne,2022-02-01T00:01:00Z
60da63b7-c0b8-40df-ba63-deef92431daa,Île-de-France,2022-07-01T00:01:00Z
5fff0eeb-1251-47f3-9a33-ad9230872567,Bretagne,2022-05-01T00:01:00Z
9571e10a-26ac-429b-a603-7ee74323ea20,Languedoc-Roussillon,2022-11-01T00:01:00Z
b55a9c80-fee2-4636-a598-dff2a36c83a6,Île-de-France,2022-05-01T00:01:00Z
ca793bca-81f4-48ec-9055-f24057dfcf2f,Centre,2022-09-01T00:01:00Z
93b68807-2a36-43a2-890c-62837b89e9ae,Rhône-Alpes,2022-05-01T00:01:00Z
6a211362-0950-43b8-b042-f0d829d5cff0,Midi-Pyrénées,2022-08-01T00:01:00Z
dc048a3b-1790-4121-8620-7153babcb803,Midi-Pyrénées,2022-09-01T00:01:00Z
f9778530-69bd-49ea-982f-3e8d14ac8bb5,Île-de-France,2022-08-01T00:01:00Z
4ecba979-5242-4f73-859f-5334038fb043,Nord-Pas-de-Calais,2022-06-01T00:01:00Z
42b3739e-61e5-41e6-a66c-1841f96f71f9,Picardie,2022-02-01T00:01:00Z
85c91242-2eaa-4080-a32a-f194c8529eef,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
07a3efcc-8097-439c-aedb-1760fde57f72,Limousin,2022-11-01T00:01:00Z
2e35f283-c1ab-4d8d-8eb4-1884dfeb1581,Midi-Pyrénées,2022-04-01T00:01:00Z
da5b44b6-cf22-41a3-b45d-7b6d1acf685f,Île-de-France,2022-11-01T00:01:00Z
fe40de3a-deab-4c0e-b72b-5dbcc0c1b040,Île-de-France,2022-03-01T00:01:00Z
34e14fac-c919-4903-8b04-eb0581810380,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
05cbdd1f-5879-4779-9cfe-39dfcdb5c965,Lorraine,2022-09-01T00:01:00Z
3370d046-86ff-47ca-8fdf-4545b335ff94,Midi-Pyrénées,2022-07-01T00:01:00Z
7b620ecd-23d0-40eb-97e9-90b77d8e68ce,Rhône-Alpes,2022-11-01T00:01:00Z
f07b307f-623e-48a5-b789-e4b7f5b99976,Île-de-France,2022-04-01T00:01:00Z
2221c201-69e1-4d03-944e-a0ca59e76ed4,Mayotte,2022-11-01T00:01:00Z
c2bc07b6-bbcf-4d49-ac60-73c6664d2069,Île-de-France,2022-09-01T00:01:00Z
70261fa4-14c7-49b6-a36b-202eb295706a,Île-de-France,2022-12-01T00:01:00Z
2c5a814d-99ed-49b9-8fbe-864eb4b04176,Île-de-France,2022-06-01T00:01:00Z
993486cb-a36e-4c08-b076-6bc7806b61cd,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
6f3b7c84-95f0-45b3-afce-e6629ed05943,Île-de-France,2022-03-01T00:01:00Z
17ed669f-e60f-4e92-95cb-329d320cbb4c,Rhône-Alpes,2022-05-01T00:01:00Z
7c6be52e-fab3-486c-8cb9-abd4320c2d5c,Île-de-France,2022-11-01T00:01:00Z
8b874e49-d696-40ce-9412-9a52ff2fa920,Île-de-France,2022-05-01T00:01:00Z
714d6147-2835-46ef-be94-3c770d240b6a,Rhône-Alpes,2022-03-01T00:01:00Z
f0e4e216-5357-4603-a1fc-356913f3b61d,Île-de-France,2022-12-01T00:01:00Z
85c03670-768a-4aaa-8857-bcc55a4e761c,Midi-Pyrénées,2022-02-01T00:01:00Z
dc0a9793-1088-4ea0-bbb0-930aec7dfc13,Rhône-Alpes,2022-08-01T00:01:00Z
cdf83076-b2fb-4971-8e7a-f33ff6c712fa,Pays de la Loire,2022-12-01T00:01:00Z
130a01ec-5630-4e4e-82a3-73e685855ba1,Île-de-France,2022-04-01T00:01:00Z
d1db1e1e-4710-4323-981d-5aa63006b509,Pays de la Loire,2022-12-01T00:01:00Z
274c4b00-3df7-4a59-8c1b-f650b23099e1,Île-de-France,2022-02-01T00:01:00Z
f0dc291f-3774-48e7-bab5-cb83d1e49dd0,Rhône-Alpes,2022-12-01T00:01:00Z
ea14ae1d-1f7a-493a-9e3a-6d52cc99ea45,Île-de-France,2022-05-01T00:01:00Z
aacd2762-ee6b-4ad5-b8c8-6e8b6071f2f9,Basse-Normandie,2022-09-01T00:01:00Z
c702ddf2-46d1-4fd2-a6dc-a521fdcb926f,Rhône-Alpes,2022-11-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-10-01T00:01:00Z
01a09c63-0416-4893-b744-1b919bd94ceb,Île-de-France,2022-02-01T00:01:00Z
65d93182-07bb-4558-aaff-adfecb8f61bd,Pays de la Loire,2022-10-01T00:01:00Z
5df7d573-676d-4773-ac38-f6a240697946,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
de37c2f6-679a-4ea4-9b0c-ede703b7fbc8,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
9b14270a-bc4a-4302-8afe-9bd21bc26f40,Provence-Alpes-Côte d'Azur,2022-03-01T00:01:00Z
acf4a2b1-32e3-4264-9f50-ccfd8d63d811,Île-de-France,2022-10-01T00:01:00Z
50152479-907e-4f21-aa19-ebebf9e1786d,Midi-Pyrénées,2022-02-01T00:01:00Z
891445e8-1216-4820-8baa-c15228bc4f5f,Île-de-France,2022-11-01T00:01:00Z
