BANKCUSTOMERID,STATECODE,POINT_IN_TIME
e7077260-7873-460e-be2d-b64e0df638a6,OH,2023-01-01 00:00:00
e708e63f-3cdc-4f7c-9c52-fe15bfb5d27f,WA,2023-01-01 00:00:00
e70c3dff-9b31-48df-a2b5-0b715c1e885f,MI,2023-01-01 00:00:00
e70cf2b8-51ee-4cac-9c44-1d97b1f76b20,NH,2023-01-01 00:00:00
e7206b26-5bd6-412a-bb32-3431f1f38a07,AR,2023-01-01 00:00:00
e721408f-1234-409d-9677-abcb0a1e80e4,VT,2023-01-01 00:00:00
e729693f-3a6c-42d0-85d2-b754d4feadaf,LA,2023-01-01 00:00:00
e7328231-0e67-4329-9989-927cc9b95fda,CA,2023-01-01 00:00:00
e73b08b0-84a1-4f8c-8a23-075b0fda1a76,NY,2023-01-01 00:00:00
e74f9e63-8b2c-4e08-9962-9cec09bbe549,OR,2023-01-01 00:00:00
e7595e19-692e-4922-abaf-c78930c4a736,CA,2023-01-01 00:00:00
e762e00a-da81-48c7-8fe5-f9ca142c2180,CA,2023-01-01 00:00:00
e770569a-5f99-4c1b-bebd-f4707ee83cb5,MA,2023-01-01 00:00:00
e7739371-b23b-4842-8f8b-598faae45e89,OK,2023-01-01 00:00:00
e774dafa-b83d-4eef-9523-96b7fdaef88d,MS,2023-01-01 00:00:00
e7784dd5-d06c-45eb-bdb0-d4caeb3ddc93,GA,2023-01-01 00:00:00
e779f183-d9c9-43b3-9a9b-d523c0f007fa,TX,2023-01-01 00:00:00
e77e9455-5112-49ab-b4e5-8e6f51c4a4c4,CA,2023-01-01 00:00:00
e786c5c8-8e0d-4145-95dc-54f34cd7b2cb,SD,2023-01-01 00:00:00
e78ee069-8f76-4fd5-908a-61a6cc725b05,CA,2023-01-01 00:00:00
e7998094-83f3-4942-aeb2-9a2bd1ef16c0,AZ,2023-01-01 00:00:00
e79e181d-f666-4c0a-9f58-c8a584a9dafd,MO,2023-01-01 00:00:00
e7aeab6a-ef8e-406f-8363-54dfb3f9c3d7,MA,2023-01-01 00:00:00
e7b0cbcb-b184-4051-8290-999090f24330,AK,2023-01-01 00:00:00
e7b8301b-6d12-4517-be82-790378d64380,NY,2023-01-01 00:00:00
e7c7510c-6f53-4d12-878c-4c55e6cf64d2,MO,2023-01-01 00:00:00
e7c77aef-21b2-44d2-bec3-d0f41b63e657,MO,2023-01-01 00:00:00
e7ca2c3e-495c-4e5e-9da0-e395d74cfb69,GA,2023-01-01 00:00:00
e7ce4329-4265-45e6-bb0d-2524734e95b1,IN,2023-01-01 00:00:00
e7cee34c-3854-4361-8406-c4fc6c2f4107,VA,2023-01-01 00:00:00
e7d84f40-d9e7-41f2-b104-ad2a5fffa2ad,AL,2023-01-01 00:00:00
e7e03fdf-caa1-49a4-81d8-2484b35d9b43,IL,2023-01-01 00:00:00
e7f1fdcd-a79e-4903-b7d3-a266aa54c933,NY,2023-01-01 00:00:00
e7f602ff-3c56-477c-8839-74890d328f5b,NM,2023-01-01 00:00:00
e800e368-cdc2-40f1-b1f3-1bdfe584f876,VA,2023-01-01 00:00:00
e80307f5-79cd-4d93-b0ca-59d98f15536b,WA,2023-01-01 00:00:00
e804dd51-22cb-4a95-9a94-5a0e297ca7b1,NJ,2023-01-01 00:00:00
e8168597-ee19-44ea-8d5a-53e9d06571c0,WI,2023-01-01 00:00:00
e819361f-7812-4d1c-8101-1576f9c87479,VA,2023-01-01 00:00:00
e8194a47-305b-4a5c-88e6-2a68c1066f44,KY,2023-01-01 00:00:00
e829e3d2-708f-4f97-bba1-28ddd5f842d7,NY,2023-01-01 00:00:00
e82b1007-eff8-4c68-b66d-35e60a1d0ffe,MI,2023-01-01 00:00:00
e83171fe-1ad8-4e8e-9dee-9bb0ebeabeb5,GA,2023-01-01 00:00:00
e83436bb-82a5-4069-a0eb-79d1cfc2b9be,WA,2023-01-01 00:00:00
e8354226-100d-4c01-8402-5e9059c90847,PA,2023-01-01 00:00:00
e83ef838-16d4-4b2c-907c-761aaf4f1dea,KY,2023-01-01 00:00:00
e850f803-035a-41ef-9df9-133a982a1a68,IL,2023-01-01 00:00:00
e8520317-1755-4277-a747-ac7ebcea7225,KY,2023-01-01 00:00:00
e861146b-a489-4bc5-bf36-78838371dc0b,NY,2023-01-01 00:00:00
e86ef242-e3b8-46a0-9084-3801d768a091,NY,2023-01-01 00:00:00
e86fa422-21a8-438f-84f8-eb3bba02e4ac,MA,2023-01-01 00:00:00
e87c6e81-f9be-4818-abbf-59ee0f120477,LA,2023-01-01 00:00:00
e8982625-51a0-434a-846b-c85ebcc173f5,CA,2023-01-01 00:00:00
e899fa46-cdb0-40a0-ba51-53f3d9746254,MO,2023-01-01 00:00:00
e8a01642-46b0-4d51-b81f-1d49634ebe43,CO,2023-01-01 00:00:00
e8a23b14-7c92-40ca-8649-84b96d51fb04,CA,2023-01-01 00:00:00
e8a4a541-4d7c-43ac-9089-59a5295893e7,TX,2023-01-01 00:00:00
e8a9044a-18d0-4165-93c4-0afa7e10c97a,MD,2023-01-01 00:00:00
e8a9cbfa-bb64-4251-9a22-aedd47bbc35b,IL,2023-01-01 00:00:00
e8aca2d1-9b7b-44ac-91c3-ea36c45304eb,TN,2023-01-01 00:00:00
e8b0b602-57ae-4dd6-b7e1-6215b48f001b,IA,2023-01-01 00:00:00
e8b87431-0b13-417d-97f7-3154b15224bf,IL,2023-01-01 00:00:00
e8c58d9a-f0b9-4356-a438-d7fc62caacc9,GA,2023-01-01 00:00:00
e8c5b492-f163-4d07-8830-56030d595e71,IN,2023-01-01 00:00:00
e8d771c7-0030-4eb1-886e-7f299db28479,CT,2023-01-01 00:00:00
e8dbb193-6898-4781-bbca-9904653d9336,TX,2023-01-01 00:00:00
e8dc1677-465c-48cd-8e81-05c4bcecf5be,MO,2023-01-01 00:00:00
e8e0e7f9-5452-4ecf-8bce-1d069b71ca35,GA,2023-01-01 00:00:00
e8e38f33-53b2-453b-b24b-e14db1451a56,OH,2023-01-01 00:00:00
e8e70307-a2ed-450d-90b0-c5d6d912161c,IL,2023-01-01 00:00:00
e8e98084-43ea-4f64-a40a-162efcb9c9e1,LA,2023-01-01 00:00:00
e8ef8ccd-0cd1-485c-800b-dd43235901fd,NY,2023-01-01 00:00:00
e8f19abe-ccd1-45e5-b20f-e3e509f49ca0,IN,2023-01-01 00:00:00
e8f4f837-5908-4359-8b38-4ad1ba412caa,KS,2023-01-01 00:00:00
e8f52b5d-e504-4a66-96ab-a3a11ad8b446,FL,2023-01-01 00:00:00
e8fa9720-5160-4e14-b6dd-8ad6ac9752f4,IN,2023-01-01 00:00:00
e9043ab9-776f-4e11-91f1-6d625bf39f9d,NC,2023-01-01 00:00:00
e90859da-f4db-4cb2-be09-96bfe0b0e293,NC,2023-01-01 00:00:00
e90c4cf7-cf5f-4495-8403-c308c6781d13,VA,2023-01-01 00:00:00
e914c7e9-fb69-4a57-b49e-90767a14f261,OK,2023-01-01 00:00:00
e918c308-1196-472f-bc18-c58664310208,FL,2023-01-01 00:00:00
e91961e2-8f9d-451f-b368-45d22fec8fba,MO,2023-01-01 00:00:00
e91a5e03-dfeb-42fa-bc20-15dbb967b8f7,FL,2023-01-01 00:00:00
e9241fc5-cf56-4c00-b7e5-aad61321136b,OH,2023-01-01 00:00:00
e926d534-3e4c-48ee-84cf-a278a3550f6e,OH,2023-01-01 00:00:00
e9279aaa-4aae-4b4e-800b-17dd68496dc8,NJ,2023-01-01 00:00:00
e92fbd03-747b-4734-8467-64e19f450535,CO,2023-01-01 00:00:00
e936feb1-4405-4e17-8aac-d1e77c52a2bb,CA,2023-01-01 00:00:00
e93be8df-fe4b-4265-9aff-ef0b92b4ece2,MN,2023-01-01 00:00:00
e940e6b7-f567-4fa2-a248-817adfefcf40,MI,2023-01-01 00:00:00
e944ef47-7fdb-41a2-8158-344c54e46191,MN,2023-01-01 00:00:00
e946ca7b-f8f2-4521-9582-57e9c156e089,VT,2023-01-01 00:00:00
e9475871-a084-46c5-a6ed-d13c8c150cf0,CA,2023-01-01 00:00:00
e94d30b5-17ef-4f6b-b9c2-659fb3c31225,NJ,2023-01-01 00:00:00
e95b4e7f-bc87-4e77-a2ac-dd3513e57e69,TX,2023-01-01 00:00:00
e9617dba-339e-4e4a-aecc-3332e50ce3cc,CA,2023-01-01 00:00:00
e979429e-f95c-43d4-b9ab-ff9ebae67cc3,OR,2023-01-01 00:00:00
e97f7745-6a9e-4e34-b9c4-a06522822a3e,NY,2023-01-01 00:00:00
e985afcd-eabc-422a-b951-c9f4eec559ac,TX,2023-01-01 00:00:00
e98756dc-e5aa-4813-b690-e03afce2c751,CO,2023-01-01 00:00:00
e994bce9-e446-4a77-91a8-67dcaf3e1961,TN,2023-01-01 00:00:00
e99dd8e2-b876-4031-8e2e-7d8d29965cec,FL,2023-01-01 00:00:00
e9a0645a-c453-4069-ae1d-1542696f9016,FL,2023-01-01 00:00:00
e9b103d9-3354-4176-a833-ec238eaf8086,MA,2023-01-01 00:00:00
e9b2cc8c-14d2-46a7-8531-cc629f3b5951,GA,2023-01-01 00:00:00
e9cbea8e-1eed-4e40-9765-73f3268f9b1a,AR,2023-01-01 00:00:00
e9cc6698-d9fd-4f76-a92f-7bc73d3d4e99,WV,2023-01-01 00:00:00
e9cd02f8-1b22-4e46-bf7a-bd1d246446f6,MN,2023-01-01 00:00:00
e9e523a9-10b3-42df-9833-347fe1da267b,CA,2023-01-01 00:00:00
e9f14407-adf3-4c1f-867d-8de3efb96946,CA,2023-01-01 00:00:00
e9fd72a9-4233-4e20-adb0-d8dcbe7f6bb5,MI,2023-01-01 00:00:00
e9fec7d6-32bd-4476-884f-0a3f28e6f163,IN,2023-01-01 00:00:00
ea012ee7-ffce-404a-8c73-41f11f8baeb7,WI,2023-01-01 00:00:00
ea0cff8a-4b76-4388-a7be-5922c5cada09,WA,2023-01-01 00:00:00
ea1657e5-c6a2-47d0-97e9-9c9e216b2d8f,CA,2023-01-01 00:00:00
ea1667ef-6b7c-4575-93a1-48f9c0c17c38,NY,2023-01-01 00:00:00
ea1deacb-8c2b-4422-a051-96a757374449,TX,2023-01-01 00:00:00
ea2376dc-e2b5-40e8-9526-6c1f43536a49,NJ,2023-01-01 00:00:00
ea34d725-fd2c-4759-95d4-69526d96ce8c,WI,2023-01-01 00:00:00
ea397d3a-29d0-437f-8362-f950016afd01,MA,2023-01-01 00:00:00
ea43e129-f05c-489f-ba6e-e3f15f1de437,IL,2023-01-01 00:00:00
ea4f1a6b-ff36-4d54-8c1c-e169ced497f7,NJ,2023-01-01 00:00:00
ea58cb4b-5781-4fd9-988c-ef95b6d8d633,WI,2023-01-01 00:00:00
ea60e6b1-3e8a-4e5f-850b-8868da27c547,IL,2023-01-01 00:00:00
ea62b095-fded-4b89-a7b4-252333c47c46,FL,2023-01-01 00:00:00
ea67ec67-120b-40b8-8f4e-27cb51935ba3,MO,2023-01-01 00:00:00
ea7e6dda-2545-4dfe-9745-64d9f05c5df3,FL,2023-01-01 00:00:00
ea7fe4ba-963e-4a40-9cac-5c44cb79fbe2,CT,2023-01-01 00:00:00
ea8156e4-872a-4bb1-bd21-6ca430d4a01f,NJ,2023-01-01 00:00:00
ea847bad-4503-4440-92a5-d2b57e1b7dec,KY,2023-01-01 00:00:00
ea85a040-24c5-4277-93dc-63f625c3b30c,CO,2023-01-01 00:00:00
ea864059-4fca-4d2b-b91e-cd60dc47c94f,NH,2023-01-01 00:00:00
ea878653-c310-4774-8cbd-ca7d91958e90,MS,2023-01-01 00:00:00
ea88eb41-a3a3-4a49-8140-b52fd341df12,AZ,2023-01-01 00:00:00
ea8cb696-8754-461f-b5ae-7ffe2a0d8737,MS,2023-01-01 00:00:00
ea8d16a3-23c5-43de-b0dd-0031ebbf8c91,UT,2023-01-01 00:00:00
eaa0b8cb-c8ac-40e7-bcd4-9c879338c17b,MA,2023-01-01 00:00:00
eaa115d6-d6b9-4561-8ff8-15d454b9ff69,GA,2023-01-01 00:00:00
eaa41f45-ef3f-4886-9725-c9458850705a,AL,2023-01-01 00:00:00
eaaa184b-f883-44c6-9ef7-cf27e3d1a4b6,KY,2023-01-01 00:00:00
eaab6b16-d9a7-4854-a5fe-c3c33f5377a8,PA,2023-01-01 00:00:00
eaba7323-a30d-47fb-a9cd-118cfd2b24e4,FL,2023-01-01 00:00:00
eabef3d4-8dce-40e6-a8d3-d2bdae6c4f95,MI,2023-01-01 00:00:00
eac30994-cf9b-461a-828e-034919c4e7c1,NJ,2023-01-01 00:00:00
eac79928-3da2-4b13-afab-f8018be4d68b,KS,2023-01-01 00:00:00
eafa909b-76d0-4941-ab24-ea502c8a1ac7,PA,2023-01-01 00:00:00
eafbd696-9f15-4060-94ac-489dfb630a11,IL,2023-01-01 00:00:00
eb09638d-5e03-4b1c-8ac8-52880cf9ec4f,OH,2023-01-01 00:00:00
eb0d276e-8d96-425f-8a15-fc3ec57b5bcf,MA,2023-01-01 00:00:00
eb1bf3ad-a9bd-412e-bbe0-965eb889fc79,NY,2023-01-01 00:00:00
eb2dfdbc-a45c-4770-9c28-7ec840492c29,TX,2023-01-01 00:00:00
eb2fc404-7251-4bb6-be26-3d7c61902858,OH,2023-01-01 00:00:00
eb3677a6-1a3b-410a-ab9e-14cc4a47aed0,IL,2023-01-01 00:00:00
eb371abc-4943-4535-9165-49634d1733e2,NC,2023-01-01 00:00:00
eb3b008d-2cb7-44f8-bc36-efde70c9db31,CT,2023-01-01 00:00:00
eb3ffc08-11d3-405d-87cf-04ee641b129a,FL,2023-01-01 00:00:00
eb462a92-713a-4ef0-a2a0-53a6872f999d,CA,2023-01-01 00:00:00
eb4d15cd-049b-49b2-be89-43b6fee9978b,WI,2023-01-01 00:00:00
eb513900-d5d2-4683-8ec4-7fe30913037c,IL,2023-01-01 00:00:00
eb5693d8-aa32-4098-8cba-5c5132d1513e,PA,2023-01-01 00:00:00
eb590266-32a4-476a-ac8a-50a6e57e4e6f,IN,2023-01-01 00:00:00
eb5dc19f-62c7-4d10-829e-12993e71f48c,KY,2023-01-01 00:00:00
eb6448fc-e528-41dc-af74-9964d7245c9a,TX,2023-01-01 00:00:00
eb657337-c414-4f2f-a871-2310d62578a0,CA,2023-01-01 00:00:00
eb6a1b91-f800-4938-b6c3-793f869f31cc,IL,2023-01-01 00:00:00
eb72e997-4159-45ea-96a2-1ed713711acd,IL,2023-01-01 00:00:00
eb7e2d40-18d2-4729-afbb-e9c7e767a93a,CA,2023-01-01 00:00:00
eb838704-dd22-45ce-ab4c-0b490c191a48,IL,2023-01-01 00:00:00
eb851c61-0187-4b43-b962-d5bb25038d13,PA,2023-01-01 00:00:00
eb87726e-acc7-4965-a55c-2dab5176e795,WI,2023-01-01 00:00:00
eba5fd65-61ac-406c-88f3-0c171e8249b9,TX,2023-01-01 00:00:00
ebabf708-a65e-4588-adb4-ca7867323261,NY,2023-01-01 00:00:00
ebaca803-a6a4-4487-b1ea-151c4db02963,WV,2023-01-01 00:00:00
ebb0bec1-1043-4046-a894-7734cf6f43ec,MS,2023-01-01 00:00:00
ebb7c0d9-136c-4d52-be64-b73c4c6061b1,MO,2023-01-01 00:00:00
ebbae8b2-b1c6-423e-8fee-f42790733597,WI,2023-01-01 00:00:00
ebcd86ba-2b4a-46b6-bc1c-00ceb6df97ec,GA,2023-01-01 00:00:00
ebcfa585-b5bc-4b78-8e4c-aa9255305dbe,TX,2023-01-01 00:00:00
ebd6f45e-b1f5-4153-9b7c-0e317504d8a5,CA,2023-01-01 00:00:00
ebe3bf15-8b75-4399-9d8a-a3d95b035d63,MS,2023-01-01 00:00:00
ebe8a77e-0a1c-4191-940c-e25fd563a0ad,NC,2023-01-01 00:00:00
ebe97a0b-9dce-4dac-ac63-ce297bd4ff92,GA,2023-01-01 00:00:00
ebeaefe9-c9a6-49ad-a660-cbde53b055b9,TX,2023-01-01 00:00:00
ebf28936-56b2-4ea4-8b1c-64c39c2b0f16,SC,2023-01-01 00:00:00
ebf980b4-ac59-4651-b8c0-6ad7708469e7,CA,2023-01-01 00:00:00
ec0e9bd9-1f84-4356-9d75-0471807b8a5e,WI,2023-01-01 00:00:00
ec106430-0686-495e-b55d-00ff91ac7087,OR,2023-01-01 00:00:00
ec1f76a5-df80-43a9-a6cc-793cac6d9662,PA,2023-01-01 00:00:00
ec28cf2e-a547-44d4-b7b0-5b457e0832a5,CA,2023-01-01 00:00:00
ec2a44b8-7b79-4a25-8ea9-3383105a66b7,PA,2023-01-01 00:00:00
ec2b1642-ddf2-4443-966b-ed87b2fde0ed,MI,2023-01-01 00:00:00
ec2b2fd4-3cda-4597-805b-464583a83e12,KS,2023-01-01 00:00:00
ec3243bc-8354-4ea8-b4a1-aa9e078995bc,NY,2023-01-01 00:00:00
ec3b8dc9-9287-476a-bfae-f741f880c3cd,GA,2023-01-01 00:00:00
ec3f543d-987c-4277-b714-2a0f6ee63727,NJ,2023-01-01 00:00:00
ec404a09-9bab-4a18-8f65-235cdfdb569e,MA,2023-01-01 00:00:00
ec40b5a1-487f-4047-8704-ac2693e1e339,FL,2023-01-01 00:00:00
ec4543c7-b6d8-4810-bb76-578b21fcbd07,IN,2023-01-01 00:00:00
ec49b626-e82c-456a-9809-b062b3c97bad,AR,2023-01-01 00:00:00
ec54c0e5-0479-4bb3-8ae1-5e2520d664c5,NJ,2023-01-01 00:00:00
ec562122-5b72-4dec-8f7d-9c0b78285d70,CA,2023-01-01 00:00:00
ec69b05f-ad88-4121-8680-70eea5feb81c,TX,2023-01-01 00:00:00
ec6d7662-799e-4e1e-a578-e3af57e32336,ID,2023-01-01 00:00:00
ec743b1f-9a74-4635-af0b-250bb1b2069a,MN,2023-01-01 00:00:00
ec75d644-4245-4894-babc-c338bdc7e0e0,IN,2023-01-01 00:00:00
ec8566f4-3644-457d-b9b3-1e4613099e01,MI,2023-01-01 00:00:00
ec89764f-8b0c-4358-9dee-90e50aaf9d10,CO,2023-01-01 00:00:00
ec92fda7-c74a-4287-9fa4-1c107530c4bc,VA,2023-01-01 00:00:00
ec970f68-bf6d-4061-b634-93881b46899f,OH,2023-01-01 00:00:00
ec9e71c5-a7b4-4232-a9c8-7de262dafbb3,MI,2023-01-01 00:00:00
eca80002-6095-4da8-8974-b15b8f66d615,IA,2023-01-01 00:00:00
ecaabd49-a98e-4609-bf4a-f1ce34c3a771,IL,2023-01-01 00:00:00
ecad80ad-e1b3-424f-a052-feb8de70dde2,MI,2023-01-01 00:00:00
ecaf73af-7276-4043-8105-5bc17cb5e9be,ND,2023-01-01 00:00:00
ecaf8060-38c7-49c0-a645-fc955a208c81,DC,2023-01-01 00:00:00
ecc21596-c1bc-4d1f-968f-2ec3fda9b76c,MN,2023-01-01 00:00:00
ecc3c851-5f6f-4ffa-8248-51572b3bc5e9,CA,2023-01-01 00:00:00
ecc6adb9-85f0-4233-bd76-a392db23a236,NC,2023-01-01 00:00:00
eccf7d03-95c9-437e-9ddc-9c49abcc76bd,IN,2023-01-01 00:00:00
ece3899b-3b12-4d70-b4e8-b8d324885cb6,NJ,2023-01-01 00:00:00
ece9df82-db87-4c0f-ba4a-6422235a6bd0,WA,2023-01-01 00:00:00
ecf028e3-2d48-4bc0-a24d-d2263bd750c2,VA,2023-01-01 00:00:00
ecf04ee8-ba91-41ca-8f88-6855e160b229,ND,2023-01-01 00:00:00
ecf92191-3460-41f0-86c6-905b28e913a5,NY,2023-01-01 00:00:00
ecfc0582-aade-42a5-be31-90641173d87b,IN,2023-01-01 00:00:00
ed085daf-1716-413f-8eb8-76df7c8496a2,FL,2023-01-01 00:00:00
ed0a4077-fe1e-48d0-9c8c-1d1ad9051433,NY,2023-01-01 00:00:00
ed0b10b6-2719-4f9a-8954-def6f56dddd9,OR,2023-01-01 00:00:00
ed0bf618-31cf-4900-926c-a5f308ee295d,OR,2023-01-01 00:00:00
ed0e30a7-1233-4bcd-8952-78bb654a6c31,CA,2023-01-01 00:00:00
ed1a2fc4-7932-499e-a7a1-9d3d83687ae2,NH,2023-01-01 00:00:00
ed1a8dad-cfdc-4584-819b-501822a9647d,TX,2023-01-01 00:00:00
ed283e26-c921-42e4-b8dc-277869186eb5,OH,2023-01-01 00:00:00
ed3408a8-b5a8-4c6b-8d08-961c63501f3f,AR,2023-01-01 00:00:00
ed3d2b5f-57a2-4b7f-97e1-02982a90c24a,NY,2023-01-01 00:00:00
ed3f0516-fc72-4e57-8410-4de861d13fc5,MN,2023-01-01 00:00:00
ed4edd74-3ec9-4997-9ad2-dd8eaf31d5ae,IL,2023-01-01 00:00:00
ed504a64-1f79-4220-8f76-09d928998780,PA,2023-01-01 00:00:00
ed59740a-5ef2-4fbd-8e5b-be47ad30870f,OR,2023-01-01 00:00:00
ed5e8cb4-2ce9-48dc-811b-0324da5a097b,NC,2023-01-01 00:00:00
ed755db4-7d19-44f0-a25b-6d69cf4cb471,WY,2023-01-01 00:00:00
ed76fa3e-fd80-4173-bd96-0a7f8d27c999,OH,2023-01-01 00:00:00
ed7d94eb-1325-48a1-b047-5d5cbf9e33b1,AZ,2023-01-01 00:00:00
ed7e59da-8433-4a9f-98f2-44b69f0e734a,AR,2023-01-01 00:00:00
ed85c79c-57f5-4e5c-a00e-896ba53acba6,MA,2023-01-01 00:00:00
ed948f27-7efe-4c3e-896b-bf107d4f177b,RI,2023-01-01 00:00:00
ed98a233-b823-4623-9870-b35a70ac82d2,IL,2023-01-01 00:00:00
ed9afeca-881f-4a4b-93f2-9e4bf205003a,FL,2023-01-01 00:00:00
edb22db7-8cb7-47ba-be18-c7eee2eb146f,AL,2023-01-01 00:00:00
edcb339e-a3ad-4ae0-9a4d-5b4498c46bca,SC,2023-01-01 00:00:00
edcbd9a0-b975-40ad-8c7b-11fcc364800a,OH,2023-01-01 00:00:00
edcd621e-1e13-45c2-b4a7-4ba18189858b,IL,2023-01-01 00:00:00
edcf6c05-0caf-4934-a218-4c644c73f1e1,IN,2023-01-01 00:00:00
edd00454-3ce2-40d4-b526-6b4f72ced9b6,SC,2023-01-01 00:00:00
eddb8326-129e-4182-bf9e-b00f7163131a,MI,2023-01-01 00:00:00
ede02dce-85bd-49ae-8d0a-f4e87ad580cf,NE,2023-01-01 00:00:00
ede5bdf1-acb7-4d34-beef-6eab843ec4dd,NJ,2023-01-01 00:00:00
edeb2c62-4c15-4895-be0c-25f9b8d6ba65,NE,2023-01-01 00:00:00
edf0b209-dc13-41bc-834b-5053694a6a1c,PA,2023-01-01 00:00:00
ee007b02-f7d3-4e0d-b2c8-f06a9a49545a,NM,2023-01-01 00:00:00
ee00b588-7a69-46b2-8e20-e0c2ed6c534b,ME,2023-01-01 00:00:00
ee04606a-d945-4fa7-8194-04cd58fa6f0e,CA,2023-01-01 00:00:00
ee06149e-94bb-4d54-a92b-8da214118510,MD,2023-01-01 00:00:00
ee06e801-39bd-4f68-9edd-f63c9ff9ec06,IN,2023-01-01 00:00:00
ee2a14bf-dca9-4f61-9ebd-ae20ac13ec25,CA,2023-01-01 00:00:00
ee2ccc6b-3c32-49d0-bb71-8f4dc84ed24a,NC,2023-01-01 00:00:00
ee2ee8e4-17ec-454c-9031-2a123d98a874,MS,2023-01-01 00:00:00
ee2f6e89-135f-4b98-a769-a616ce8909e5,MA,2023-01-01 00:00:00
ee37ecfb-41f4-4318-8a15-9790dab1a6b8,MA,2023-01-01 00:00:00
ee40694a-edc3-4046-bf9a-d741c6142f13,TX,2023-01-01 00:00:00
ee41db98-73e8-4592-b068-0634ed42943d,OR,2023-01-01 00:00:00
ee5a89e0-195c-4515-b8e4-1b9329787048,OK,2023-01-01 00:00:00
ee64d67c-2f1b-4bac-a565-78ea719105fe,LA,2023-01-01 00:00:00
ee66a01d-d128-466c-a03e-78ebcf7d4ca1,NC,2023-01-01 00:00:00
ee66d0af-ac48-46f5-8973-4237998034b6,MS,2023-01-01 00:00:00
ee6c212c-9ce8-497e-97e9-77096f270efd,VA,2023-01-01 00:00:00
ee7209cd-74b7-402d-a5b0-4f42c657ba7c,CA,2023-01-01 00:00:00
ee74f393-1c3a-4884-86f9-096441f61a0a,CO,2023-01-01 00:00:00
ee94fd98-85ee-46d5-bbc6-18aaf2d416ff,TX,2023-01-01 00:00:00
ee962ad5-c58b-406f-b283-421a63629601,FL,2023-01-01 00:00:00
ee9e3cd1-3166-4c5a-ab62-6a228d3d530b,LA,2023-01-01 00:00:00
eeb333fc-b8c6-49d3-9962-95d132ca161c,VA,2023-01-01 00:00:00
eeb3de04-f464-4bb6-9464-672866f0cda7,CA,2023-01-01 00:00:00
eebfd57e-4153-40f8-ab03-4ff678ffc1b0,ND,2023-01-01 00:00:00
eebfeaac-fcb9-4361-96b4-b58aae418b62,OH,2023-01-01 00:00:00
eec6245a-5f01-439b-952e-3c586b173f8e,MI,2023-01-01 00:00:00
eecea9a1-c9b9-4aad-be13-36168bdb1aee,PA,2023-01-01 00:00:00
eed51893-0f37-41df-986d-15ba1f164ecd,SC,2023-01-01 00:00:00
eed8a75f-a05c-4255-9213-5dfb9b24ab12,OH,2023-01-01 00:00:00
eeda49a2-84b5-4e0f-b576-30e422ce0703,WI,2023-01-01 00:00:00
eedd94ed-0247-4cc4-8713-cbb72e139d70,OH,2023-01-01 00:00:00
eee04ad9-e6a6-491b-9e1a-be4d2493158c,IL,2023-01-01 00:00:00
eeea1b94-3da4-4e4c-a5d5-fd7258b0e2a6,NJ,2023-01-01 00:00:00
eeeaa4b4-f312-437f-a201-2119d48bf1cc,CA,2023-01-01 00:00:00
ef23efd7-1b88-4751-a31c-38f085e09991,MD,2023-01-01 00:00:00
ef3e7964-09a9-46d7-aad0-22db45c62705,OH,2023-01-01 00:00:00
ef52b248-b6b8-4a5d-96f8-873b3e80796e,FL,2023-01-01 00:00:00
ef53f57d-1483-490c-bce4-29cc6783d5da,MA,2023-01-01 00:00:00
ef586085-523f-4db6-b053-e3fd5471abcd,MD,2023-01-01 00:00:00
ef5b903c-d337-4a52-a1be-a3e0827e5abe,MD,2023-01-01 00:00:00
ef5c51e4-f236-40a8-abfb-c3622ee5b3fa,MI,2023-01-01 00:00:00
ef68c889-4294-46e6-bf3e-341102b1f1af,NJ,2023-01-01 00:00:00
ef6cb36f-0ec8-4834-bd2f-0bc9da4d06c1,CO,2023-01-01 00:00:00
ef75bae1-a0a5-4efe-a7b5-e188ce598c45,TN,2023-01-01 00:00:00
ef75d751-371f-42ea-ba35-261c9b0ab694,FL,2023-01-01 00:00:00
ef855c19-a397-4b28-9c0c-e2b7a9ca0644,TX,2023-01-01 00:00:00
ef85a38a-944f-460e-aa10-f08b8c6a887a,FL,2023-01-01 00:00:00
ef873063-6311-401d-9d58-bf41040a8810,CA,2023-01-01 00:00:00
ef878604-e784-4034-8a4a-dd389586e38e,NV,2023-01-01 00:00:00
ef988cbe-64b3-45d9-901d-55db904741f1,NJ,2023-01-01 00:00:00
ef9906df-1f59-4fdc-99d5-2dd8efd27b53,PA,2023-01-01 00:00:00
ef9afece-f2f7-4205-8ceb-47c54c88f482,FL,2023-01-01 00:00:00
ef9cc010-7ebf-4415-83c2-48f62a4b0307,TX,2023-01-01 00:00:00
efa91286-304d-4a8a-969c-4820704eaa2a,PA,2023-01-01 00:00:00
efc75495-7eec-4433-b638-a9066540268f,GA,2023-01-01 00:00:00
efca4545-77e9-4eab-aad7-2664aa3fce19,WI,2023-01-01 00:00:00
efd56da8-ca39-415d-9c8a-9105913b1a27,MI,2023-01-01 00:00:00
efd7e403-a75e-4bab-8a00-a1a103570c7f,TX,2023-01-01 00:00:00
efd98b6a-f559-4425-9cc9-89cfbf0afc0c,CA,2023-01-01 00:00:00
efdf6c01-15c7-47b7-8763-5f504780c9a7,TX,2023-01-01 00:00:00
efe3fbee-df7a-4d6b-aee0-2cd20dba57d1,PA,2023-01-01 00:00:00
